Promotion::Start Date Promo,Account Factors::Profit Center,Promo ID,Pricing::Segment,Pricing::Engine,Promotion::SKU,Promotion::End Date Promo,Pricing::Street,Promotion::Promo_Value,Promotion::Promo Type,Promotion::Promo_Net Price Point,Exp_Revenue Est,Exp_Billing Profit,Exp_Billing Profit Supply,Exp_Promo,Exp_Sales,Exp_Net Billing Profit,Account,Sell Through Estimate Adj,Sell Through Estimate POS,Sell Through Estimate Inv,Final Quantity,Sell Through Estimate,SOP_Period,SOP_Half,SOP_Quarter,Usage ID,Account Factors::SAP Account,Promotion::LevelType
2017-01-01,1010,14229,zzz,123,TP1,1/31/2017,79.99,35.0,1,44.99,11197.3575,3299.553817,12976.13566,6055.0,7162.014195,3058.675282,1,175.0,173.0,173.0,173.0,175.0,210,H2,Q1,82023.0,1,1
2017-02-01,1010,14234,zzz,123,TP1,2/28/2017,79.99,35.0,1,44.99,9597.735,2828.188986,11122.40199,7525.0,6138.86931,286.7216705,1,150.0,215.0,215.0,215.0,150.0,211,H2,Q4,82060.0,1,1
2017-02-01,1010,14236,zzz,123,TP1,2/28/2017,79.99,44.0,1,35.99,22394.715,6599.107635,25952.27132,10076.0,14324.02839,8151.350564,1,350.0,286.0,229.0,229.0,350.0,211,H2,Q4,82063.0,1,1
2017-02-01,1010,14236,zzz,123,TP1,2/28/2017,79.99,44.0,1,35.99,3839.094,1131.275594,4448.960798,10076.0,2455.547724,-6951.311332,1,60.0,199.0,229.0,229.0,60.0,211,H2,Q4,82093.0,1,1
2017-02-01,1010,14233,zzz,123,TP1,2/28/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,48.6,159.0,183.2,174.0,48.6,211,H2,Q4,82139.0,2,2
2017-02-01,1010,14233,zzz,123,TP1,2/28/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,3570.0,0.0,-3570.0,2,37.2,119.0,137.4,119.0,37.2,211,H2,Q4,82140.0,2,2
2017-03-01,1010,14237,zzz,123,TP1,3/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,1350.0,0.0,-1350.0,2,25.799999999999997,45.0,91.60000000000002,45.0,25.799999999999997,212,H2,Q4,82250.0,2,2
2017-03-01,1010,14237,zzz,123,TP1,3/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,390.0,0.0,-390.0,2,14.399999999999999,13.0,45.80000000000001,13.0,14.399999999999999,212,H2,Q4,82251.0,2,2
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,3780.0,3975.648696,4892.887126,2,136.0,100.0,126.0,126.0,136.0,201,H1,Q1,84145.0,2,2
2017-04-01,1010,15135,zzz,123,TP1,4/30/2017,79.99,35.0,1,44.99,1599.6225,471.364831,1853.733666,7070.0,1023.144885,-5768.046388,1,25.0,138.0,202.0,202.0,25.0,201,H1,Q1,84147.0,1,1
2017-05-01,1010,15141,zzz,123,TP1,5/31/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,4740.0,3975.648696,3932.887126,2,136.0,214.0,158.0,158.0,136.0,202,H1,Q1,84151.0,2,2
2017-06-01,1010,15148,zzz,123,TP1,6/30/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,1590.0,3975.648696,7082.887126,2,136.0,224.0,53.0,53.0,136.0,203,H1,Q1,84158.0,2,2
2017-06-01,1010,15147,zzz,123,TP1,6/30/2017,79.99,37.0,1,42.99,6142.5504,1810.040951,7118.337276,1813.0,2806.340256,4309.037972,2,96.0,251.5,49.0,49.0,96.0,203,H1,Q1,84159.0,2,2
2017-02-01,1010,14233,zzz,123,TP1,2/28/2017,79.99,30.0,1,49.99,255.9396,75.41837297,296.5973865,1170.0,116.930844,-914.9150845,3,4.0,334.0,39.0,39.0,4.0,211,H2,Q4,84518.0,3,3
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,138.75,416.5,124.75,124.75,138.75,201,H1,Q1,84617.0,2,2
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,102.5,444.0,249.5,249.5,102.5,201,H1,Q1,84618.0,2,2
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,66.25,471.5,374.25,374.25,66.25,201,H1,Q1,84619.0,2,2
2017-03-01,1010,14240,zzz,123,TP1,3/31/2017,79.99,44.0,1,35.99,1919.547,565.6377972,2224.480399,21956.0,1227.773862,-20393.65567,1,30.0,499.0,499.0,499.0,30.0,212,H2,Q4,84677.0,1,1
2017-03-01,1010,14237,zzz,123,TP1,3/31/2017,79.99,30.0,1,49.99,1919.547,565.6377972,2224.480399,1440.0,1227.773862,122.3443341,4,30.0,457.8333333333333,48.0,48.0,30.0,212,H2,Q4,84706.0,4,4
2017-05-01,1010,15141,zzz,123,TP1,5/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,49.0,416.6666666666667,38.4,38.4,49.0,202,H1,Q1,84927.0,2,2
2017-05-01,1010,15141,zzz,123,TP1,5/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,68.0,375.5,28.8,28.8,68.0,202,H1,Q1,84928.0,2,2
2017-06-01,1010,15148,zzz,123,TP1,6/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,87.0,334.33333333333337,19.200000000000003,19.200000000000003,87.0,203,H1,Q1,84929.0,2,2
2017-06-01,1010,15148,zzz,123,TP1,6/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,106.0,293.1666666666667,9.600000000000001,9.600000000000001,106.0,203,H1,Q1,84930.0,2,2
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,1919.547,565.6377972,2224.480399,750.0,1227.773862,812.3443341,4,30.0,229.0,25.0,25.0,30.0,201,H1,Q1,85244.0,4,4
2017-05-01,1010,15141,zzz,123,TP1,5/31/2017,79.99,30.0,1,49.99,6398.49,1885.459324,7414.934663,990.0,4092.57954,4217.814447,4,100.0,219.8,33.0,33.0,100.0,202,H1,Q1,85246.0,4,4
2017-06-01,1010,15147,zzz,123,TP1,6/30/2017,79.99,37.0,1,42.99,2559.396,754.1837297,2965.973865,1480.0,1637.031816,603.1257788,4,40.0,210.6,40.0,40.0,40.0,203,H1,Q1,85248.0,4,4
2017-04-01,1010,15135,zzz,123,TP1,4/30/2017,79.99,35.0,1,44.99,6398.49,1885.459324,7414.934663,7070.0,4092.57954,-1862.185553,1,100.0,201.4,202.0,202.0,100.0,201,H1,Q1,85266.0,1,1
2017-04-01,1010,15135,zzz,123,TP1,4/30/2017,79.99,35.0,1,44.99,9597.735,2828.188986,11122.40199,7105.0,6138.86931,706.7216705,1,150.0,196.8,203.0,203.0,150.0,201,H1,Q1,85267.0,1,1
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,90.0,87.698133,101.3136866,3,3.0,192.2,104.0,3.0,3.0,201,H1,Q1,86489.0,3,3
2017-05-01,1010,15142,zzz,123,TP1,5/31/2017,79.99,35.0,1,44.99,1599.6225,471.364831,1853.733666,175.0,1023.144885,1126.953612,1,25.0,187.60000000000002,5.0,5.0,25.0,202,H1,Q1,86535.0,1,1
2017-05-01,1010,15142,zzz,123,TP1,5/31/2017,79.99,35.0,1,44.99,6398.49,1885.459324,7414.934663,6230.0,4092.57954,-1022.185553,1,100.0,183.0,178.0,178.0,100.0,202,H1,Q1,86536.0,1,1
2017-06-01,1010,15152,zzz,123,TP1,6/30/2017,79.99,44.0,1,35.99,22394.715,6599.107635,25952.27132,24200.0,14324.02839,-5972.649436,1,350.0,185.85714285714286,550.0,550.0,350.0,203,H1,Q1,86537.0,1,1
2017-07-01,1010,17031,zzz,123,TP1,7/31/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,3840.0,3975.648696,4832.887126,2,136.0,203.0,128.0,128.0,136.0,204,H1,Q2,86826.0,2,2
2017-05-01,1010,15141,zzz,123,TP1,5/31/2017,79.99,30.0,1,49.99,2495.4111,735.3291364,2891.824519,750.0,1140.075729,1737.077926,3,39.0,234.73333333333335,25.0,25.0,39.0,202,H1,Q1,88450.0,3,3
2017-06-01,1010,15147,zzz,123,TP1,6/30/2017,79.99,37.0,1,42.99,2879.3205,848.4566959,3336.720598,1110.0,1315.471995,1759.705299,3,45.0,239.26666666666665,30.0,30.0,45.0,203,H1,Q1,88451.0,3,3
2017-06-01,1010,15148,zzz,123,TP1,6/30/2017,79.99,30.0,1,49.99,703.8339,207.4005257,815.6428129,420.0,321.559821,281.4835176,3,11.0,243.8,14.0,14.0,11.0,203,H1,Q1,88452.0,3,3
2017-08-01,1010,17034,zzz,123,TP1,8/31/2017,79.99,30.0,1,49.99,703.8339,207.4005257,815.6428129,810.0,321.559821,-108.5164824,3,11.0,248.33333333333331,27.0,27.0,11.0,205,H1,Q2,89924.0,3,3
2017-08-01,1010,17043,zzz,123,TP1,8/31/2017,79.99,37.0,1,42.99,4350.9732,1282.11234,5042.155571,2960.0,2782.954087,581.3138239,4,68.0,261.93333333333334,80.0,80.0,68.0,205,H1,Q2,89927.0,4,4
2017-08-01,1010,17034,zzz,123,TP1,8/31/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,5490.0,3975.648696,3182.887126,2,136.0,271.0,183.0,183.0,136.0,205,H1,Q2,89929.0,2,2
2017-08-01,1010,17043,zzz,123,TP1,8/31/2017,79.99,37.0,1,42.99,6142.5504,1810.040951,7118.337276,555.0,2806.340256,5567.037972,2,96.0,246.6,15.0,15.0,96.0,205,H1,Q2,89930.0,2,2
2017-07-01,1010,17040,zzz,123,TP1,7/31/2017,79.99,37.0,1,42.99,8701.9464,2564.224681,10084.31114,1073.0,3975.648696,7599.887126,3,136.0,75.80000000000001,29.0,29.0,136.0,204,H1,Q2,91423.0,3,3
2017-08-01,1010,17043,zzz,123,TP1,8/31/2017,79.99,37.0,1,42.99,2623.3809,773.0383229,3040.123212,629.0,1198.541151,1985.620384,3,41.0,51.400000000000006,17.0,17.0,41.0,205,H1,Q2,91424.0,3,3
2017-05-01,1010,15145,zzz,123,TP1,5/31/2017,79.99,44.0,1,35.99,1727.5923,509.0740175,2002.032359,1188.0,1104.996476,218.1099007,1,27.0,27.0,48.0,27.0,27.0,202,H1,Q1,93047.0,1,1
2017-09-01,1010,17037,zzz,123,TP1,9/30/2017,79.99,30.0,1,49.99,2239.4715,659.9107635,2595.227132,2370.0,1023.144885,-138.0069896,3,35.0,33.4,79.0,79.0,35.0,206,H1,Q2,94834.0,3,3
2017-09-01,1010,17030,zzz,123,TP1,9/30/2017,79.99,37.0,1,42.99,1087.7433,320.5280851,1260.538893,2294.0,695.7385218,-1408.671544,4,17.0,52.6,62.0,62.0,17.0,206,H1,Q2,94837.0,4,4
2017-09-01,1010,17037,zzz,123,TP1,9/30/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,4200.0,3975.648696,4472.887126,2,136.0,59.0,140.0,140.0,136.0,206,H1,Q2,94838.0,2,2
2017-09-01,1010,17030,zzz,123,TP1,9/30/2017,79.99,37.0,1,42.99,1791.5772,527.9286108,2076.181706,2220.0,818.515908,-434.4055916,2,28.0,137.0,60.0,60.0,28.0,206,H1,Q2,94839.0,2,2
2017-10-01,1010,17733,zzz,123,TP1,10/31/2017,79.99,37.0,1,42.99,1983.5319,584.4923905,2298.629745,1813.0,906.214041,163.908095,3,31.0,128.0909090909091,49.0,49.0,31.0,207,H2,Q3,97765.0,3,3
2017-10-01,1010,17732,zzz,123,TP1,10/31/2017,79.99,30.0,1,49.99,1343.6829,395.9464581,1557.136279,450.0,859.4417034,643.6410339,4,21.0,126.81818181818181,15.0,15.0,21.0,207,H2,Q3,97766.0,4,4
2017-10-01,1010,17732,zzz,123,TP1,10/31/2017,79.99,30.0,1,49.99,1791.5772,527.9286108,2076.181706,4680.0,818.515908,-2894.405592,2,28.0,123.0,156.0,156.0,28.0,207,H2,Q3,97769.0,2,2
2017-10-01,1010,17733,zzz,123,TP1,10/31/2017,79.99,37.0,1,42.99,6142.5504,1810.040951,7118.337276,925.0,2806.340256,5197.037972,2,96.0,53.0,25.0,25.0,96.0,207,H2,Q3,97770.0,2,2
2017-07-01,1010,17032,zzz,123,TP1,7/31/2017,79.99,35.0,1,44.99,12796.98,3770.918648,14829.86933,9240.0,8185.15908,1175.628894,1,200.0,264.0,0.0,264.0,200.0,204,H1,Q2,99025.0,1,1
2017-10-01,1010,17732,zzz,123,TP1,10/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,125.0,141.33333333333334,147.0,147.0,125.0,207,H2,Q3,99137.0,2,2
2017-10-01,1010,17732,zzz,123,TP1,10/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,175.0,180.66666666666669,294.0,294.0,175.0,207,H2,Q3,99138.0,2,2
2017-08-01,1010,17044,zzz,123,TP1,8/31/2017,79.99,44.0,1,35.99,14396.6025,4242.283479,16683.60299,19404.0,9208.303965,-7686.417494,1,225.0,220.0,441.0,441.0,225.0,205,H1,Q2,99150.0,1,1
2017-08-01,1010,17044,zzz,123,TP1,8/31/2017,79.99,44.0,1,35.99,14396.6025,4242.283479,16683.60299,3212.0,9208.303965,8505.582506,1,225.0,183.0,73.0,73.0,225.0,205,H1,Q2,99151.0,1,1
2017-08-01,1010,17044,zzz,123,TP1,8/31/2017,79.99,44.0,1,35.99,15996.225,4713.64831,18537.33666,13728.0,10231.44885,-708.4638825,1,250.0,146.0,312.0,312.0,250.0,205,H1,Q2,99152.0,1,1
2017-08-01,1010,17044,zzz,123,TP1,8/31/2017,79.99,44.0,1,35.99,9597.735,2828.188986,11122.40199,3212.0,6138.86931,4599.72167,1,150.0,221.0,73.0,73.0,150.0,205,H1,Q2,99170.0,1,1
2017-11-01,1010,23593,zzz,123,TP1,11/30/2017,79.99,30.0,1,49.99,1663.6074,490.2194243,1927.883012,1080.0,760.050486,578.0519506,3,26.0,210.6,36.0,36.0,26.0,208,H2,Q3,104511.0,3,3
2017-11-01,1010,23594,zzz,123,TP1,11/30/2017,79.99,37.0,1,42.99,7614.2031,2243.696596,8823.772249,5069.0,4870.169653,1128.299192,4,119.0,179.4,137.0,137.0,119.0,208,H2,Q3,104514.0,4,4
2017-11-01,1010,23593,zzz,123,TP1,11/30/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,3120.0,3975.648696,5552.887126,2,136.0,169.0,104.0,104.0,136.0,208,H2,Q3,104515.0,2,2
2017-11-01,1010,23594,zzz,123,TP1,11/30/2017,79.99,37.0,1,42.99,6142.5504,1810.040951,7118.337276,2442.0,2806.340256,3680.037972,2,96.0,50.0,66.0,66.0,96.0,208,H2,Q3,104516.0,2,2
2017-11-01,1010,23593,zzz,123,TP1,11/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,251.25,71.0,12.666666666666666,12.666666666666666,251.25,208,H2,Q3,106061.0,2,2
2017-11-01,1010,23593,zzz,123,TP1,11/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,174.5,78.0,25.333333333333332,25.333333333333332,174.5,208,H2,Q3,106062.0,2,2
2017-07-01,1010,17031,zzz,123,TP1,7/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,1140.0,0.0,-1140.0,4,97.75,85.0,38.0,38.0,97.75,204,H1,Q2,106123.0,4,4
2017-12-01,1010,34725,zzz,123,TP1,12/31/2017,79.99,30.0,1,49.99,1343.6829,395.9464581,1557.136279,1830.0,613.886931,-490.8041937,3,21.0,92.0,61.0,61.0,21.0,209,H2,Q3,109128.0,3,3
2017-12-01,1010,34725,zzz,123,TP1,12/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,4380.0,0.0,-4380.0,4,0.0,106.0,146.0,146.0,0.0,209,H2,Q3,109130.0,4,4
2017-12-01,1010,34725,zzz,123,TP1,12/31/2017,79.99,30.0,1,49.99,7614.2031,2243.696596,8823.772249,3060.0,3478.692609,4528.776236,2,119.0,120.0,102.0,102.0,119.0,209,H2,Q3,109132.0,2,2
2017-12-01,1010,34725,zzz,123,TP1,12/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,404.6666666666667,289.33333333333337,79.0,124.66666666666667,404.6666666666667,209,H2,Q3,110469.0,2,2
2017-12-01,1010,34725,zzz,123,TP1,12/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,452.3333333333333,331.6666666666667,158.0,249.33333333333334,452.3333333333333,209,H2,Q3,110470.0,2,2
2017-10-01,1010,17740,zzz,123,TP1,10/31/2017,79.99,44.0,1,35.99,31992.45,9427.296621,37074.67331,16456.0,20462.8977,9583.072235,1,500.0,374.0,237.0,374.0,500.0,207,H2,Q3,110508.0,1,1
2017-11-01,1010,23600,zzz,123,TP1,11/30/2017,79.99,44.0,1,35.99,31992.45,9427.296621,37074.67331,13904.0,20462.8977,12135.07223,1,500.0,316.0,316.0,316.0,500.0,208,H2,Q3,110624.0,1,1
2017-11-01,1010,23600,zzz,123,TP1,11/30/2017,79.99,44.0,1,35.99,6398.49,1885.459324,7414.934663,6424.0,4092.57954,-1216.185553,1,100.0,233.5,146.0,146.0,100.0,208,H2,Q3,110663.0,1,1
2017-12-01,1010,34725,zzz,123,TP1,12/31/2017,79.99,30.0,1,49.99,12796.98,3770.918648,14829.86933,90.0,8185.15908,10325.62889,1,200.0,151.0,3.0,3.0,200.0,209,H2,Q3,110674.0,1,1
2017-12-01,1010,34725,zzz,123,TP1,12/31/2017,79.99,30.0,1,49.99,12796.98,3770.918648,14829.86933,7530.0,8185.15908,2885.628894,1,200.0,246.0,251.0,251.0,200.0,209,H2,Q3,110675.0,1,1
2017-09-01,1010,17038,zzz,123,TP1,9/30/2017,79.99,35.0,1,44.99,17723.8173,5222.722328,20539.36902,9695.0,11336.44533,4730.646018,1,277.0,242.26666666666668,188.25,277.0,0.0,206,H1,Q2,110690.0,1,1
2017-09-01,1010,17038,zzz,123,TP1,9/30/2017,79.99,35.0,1,44.99,6334.5051,1866.604731,7340.785316,3465.0,4051.653745,1690.736303,1,99.0,238.53333333333333,125.5,99.0,0.0,206,H1,Q2,110693.0,1,1
2018-01-01,1010,37314,zzz,123,TP1,1/31/2018,79.99,30.0,1,49.99,831.8037,245.1097121,963.9415062,390.0,380.025243,439.0259753,3,13.0,234.8,62.75,13.0,13.0,210,H2,Q1,112166.0,3,3
2018-01-01,1010,37314,zzz,123,TP1,1/31/2018,79.99,30.0,1,49.99,8190.0672,2413.387935,9491.116368,3840.0,3741.787008,4322.717295,2,128.0,219.86666666666667,0.0,128.0,128.0,210,H2,Q1,112170.0,2,2
2018-02-01,1010,37680,zzz,123,TP1,2/28/2018,79.99,37.0,1,42.99,1983.5319,584.4923905,2298.629745,1147.0,906.214041,829.908095,3,31.0,201.2,13.0,31.0,31.0,211,H2,Q4,112532.0,3,3
2018-02-01,1010,37679,zzz,123,TP1,2/28/2018,79.99,30.0,1,49.99,1343.6829,395.9464581,1557.136279,780.0,859.4417034,313.6410339,4,21.0,197.46666666666667,26.0,26.0,21.0,211,H2,Q4,112533.0,4,4
2018-02-01,1010,37679,zzz,123,TP1,2/28/2018,79.99,30.0,1,49.99,6526.4598,1923.168511,7563.233356,4440.0,2981.736522,2064.665345,2,102.0,190.0,148.0,148.0,102.0,211,H2,Q4,112535.0,2,2
2018-02-01,1010,37685,zzz,123,TP1,2/28/2018,79.99,35.0,1,44.99,9469.7652,2790.4798,10974.1033,5180.0,6057.017719,2527.565382,1,148.0,150.0,0.0,148.0,95.0,211,H2,Q4,112537.0,1,1
2018-03-01,1010,38045,zzz,123,TP1,3/31/2018,79.99,30.0,1,49.99,1471.6527,433.6556446,1705.434972,270.0,672.352353,1196.738264,3,23.0,110.0,9.0,9.0,23.0,212,H2,Q4,112897.0,3,3
2018-03-01,1010,38046,zzz,123,TP1,3/31/2018,79.99,37.0,1,42.99,5886.6108,1734.622578,6821.73989,1739.0,2689.409412,4127.953056,3,92.0,90.0,47.0,47.0,92.0,212,H2,Q4,112898.0,3,3
2018-03-01,1010,38045,zzz,123,TP1,3/31/2018,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,4620.0,3975.648696,4052.887126,2,136.0,217.0,154.0,154.0,136.0,212,H2,Q4,112901.0,2,2
2018-02-01,1010,37679,zzz,123,TP1,2/28/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,281.0,308.3333333333333,141.75,118.0,281.0,211,H2,Q4,113457.0,2,2
2018-02-01,1010,37679,zzz,123,TP1,2/28/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,228.0,331.16666666666663,283.5,236.0,228.0,211,H2,Q4,113458.0,2,2
2018-01-01,1010,37321,zzz,123,TP1,1/31/2018,79.99,44.0,1,35.99,11197.3575,3299.553817,12976.13566,15576.0,7162.014195,-6462.324718,1,175.0,354.0,425.25,354.0,175.0,210,H2,Q1,113707.0,1,1
2018-01-01,1010,37320,zzz,123,TP1,1/31/2018,79.99,35.0,1,44.99,9597.735,2828.188986,11122.40199,19845.0,6138.86931,-12033.27833,1,150.0,567.0,567.0,567.0,150.0,210,H2,Q1,113708.0,1,1
2018-01-01,1010,37320,zzz,123,TP1,1/31/2018,79.99,35.0,1,44.99,11197.3575,3299.553817,12976.13566,665.0,7162.014195,8448.675282,1,175.0,431.5,19.0,19.0,175.0,210,H2,Q1,113709.0,1,1
2018-02-01,1010,37686,zzz,123,TP1,2/28/2018,79.99,44.0,1,35.99,11197.3575,3299.553817,12976.13566,8624.0,7162.014195,489.6752822,1,175.0,296.0,196.0,196.0,175.0,211,H2,Q4,113710.0,1,1
2018-02-01,1010,37686,zzz,123,TP1,2/28/2018,79.99,44.0,1,35.99,3839.094,1131.275594,4448.960798,4400.0,2455.547724,-1275.311332,1,60.0,214.0,100.0,100.0,60.0,211,H2,Q4,113712.0,1,1
2018-03-01,1010,38051,zzz,123,TP1,3/31/2018,79.99,35.0,1,44.99,9277.8105,2733.91602,10751.65526,245.0,5934.240333,7306.330948,1,145.0,224.5,7.0,7.0,145.0,212,H2,Q4,113713.0,1,1
2018-03-01,1010,38051,zzz,123,TP1,3/31/2018,79.99,35.0,1,44.99,9277.8105,2733.91602,10751.65526,7980.0,5934.240333,-428.6690519,1,145.0,235.0,228.0,228.0,145.0,212,H2,Q4,113715.0,1,1
2018-03-01,1010,38052,zzz,123,TP1,3/31/2018,79.99,44.0,1,35.99,3839.094,1131.275594,4448.960798,15840.0,2455.547724,-12715.31133,1,60.0,146.0,360.0,360.0,60.0,212,H2,Q4,113716.0,1,1
2018-03-01,1010,38045,zzz,123,TP1,3/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,82.75,146.1818181818182,307.75,307.75,45.0,212,H2,Q4,113862.0,2,2
2018-03-01,1010,38045,zzz,123,TP1,3/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,105.5,146.36363636363637,255.5,255.5,30.0,212,H2,Q4,113863.0,2,2
2018-03-01,1010,38045,zzz,123,TP1,3/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,128.25,146.54545454545453,203.25,203.25,15.0,212,H2,Q4,113864.0,2,2
2017-11-01,1010,23593,zzz,123,TP1,11/30/2017,79.99,30.0,1,49.99,9661.7199,2847.043579,11196.55134,4530.0,6179.795105,3333.799815,1,151.0,146.72727272727272,151.0,151.0,0.0,208,H2,Q3,114043.0,1,1
2018-01-01,1010,37314,zzz,123,TP1,1/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,108.0,146.9090909090909,113.25,108.0,7.333333333333333,210,H2,Q1,114151.0,2,2
2018-01-01,1010,37314,zzz,123,TP1,1/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,65.0,147.0909090909091,75.5,65.0,14.666666666666666,210,H2,Q1,114152.0,2,2
2018-04-01,1010,38669,zzz,123,TP1,4/30/2018,79.99,30.0,1,49.99,1407.6678,414.8010513,1631.285626,660.0,643.119642,742.9670351,3,22.0,147.27272727272728,37.75,22.0,22.0,201,H1,Q1,114635.0,3,3
2018-04-01,1010,38669,zzz,123,TP1,4/30/2018,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,4440.0,3975.648696,4232.887126,2,136.0,148.0,0.0,148.0,136.0,201,H1,Q1,114639.0,2,2
2018-05-01,1010,39132,zzz,123,TP1,5/31/2018,79.99,30.0,1,49.99,831.8037,245.1097121,963.9415062,750.0,380.025243,79.02597531,3,13.0,135.0,25.0,25.0,13.0,202,H1,Q1,115098.0,3,3
2018-05-01,1010,39132,zzz,123,TP1,5/31/2018,79.99,30.0,1,49.99,11965.1763,3525.808936,13865.92782,2220.0,5466.516957,9705.219799,2,187.0,122.0,74.0,74.0,187.0,202,H1,Q1,115102.0,2,2
2018-04-01,1010,38669,zzz,123,TP1,4/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,341.2857142857143,103.2,0.0,10.714285714285714,341.2857142857143,201,H1,Q1,116193.0,2,2
2018-04-01,1010,38669,zzz,123,TP1,4/30/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,288.57142857142856,98.5,0.0,21.428571428571427,288.57142857142856,201,H1,Q1,116194.0,2,2
2018-01-01,1010,37314,zzz,123,TP1,1/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,3,235.85714285714286,93.8,0.0,32.14285714285714,235.85714285714286,210,H2,Q1,116276.0,3,3
2018-02-01,1010,37679,zzz,123,TP1,2/28/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,3,183.14285714285714,89.1,0.0,42.857142857142854,183.14285714285714,211,H2,Q4,116344.0,3,3
2018-03-01,1010,38046,zzz,123,TP1,3/31/2018,79.99,37.0,1,42.99,0.0,0.0,0.0,0.0,0.0,0.0,3,130.42857142857144,84.4,0.0,53.57142857142857,130.42857142857144,212,H2,Q4,116448.0,3,3
2018-03-01,1010,38045,zzz,123,TP1,3/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,3,77.71428571428572,79.69999999999999,0.0,64.28571428571428,77.71428571428572,212,H2,Q4,116449.0,3,3
2018-04-01,1010,38673,zzz,123,TP1,4/30/2018,79.99,35.0,1,44.99,1599.6225,471.364831,1853.733666,2625.0,1023.144885,-1323.046388,1,25.0,75.0,0.0,75.0,25.0,201,H1,Q1,116594.0,1,1
2018-05-01,1010,39132,zzz,123,TP1,5/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,21.0,114.0,0.0,50.0,21.0,202,H1,Q1,116644.0,2,2
2018-05-01,1010,39132,zzz,123,TP1,5/31/2018,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,17.0,153.0,0.0,25.0,17.0,202,H1,Q1,116645.0,2,2
2018-06-01,1010,42189,zzz,123,TP1,6/30/2018,79.99,30.0,1,49.99,11965.1763,3525.808936,13865.92782,9420.0,5466.516957,2505.219799,2,187.0,348.0,314.0,314.0,187.0,203,H1,Q1,121322.0,2,2
