Promotion::Start Date Promo,Account Factors::Profit Center,Promo ID,Pricing::Segment,Pricing::Engine,Promotion::SKU,Promotion::End Date Promo,Pricing::Street,Promotion::Promo_Value,Promotion::Promo Type,Promotion::Promo_Net Price Point,Exp_Revenue Est,Exp_Billing Profit,Exp_Billing Profit Supply,Exp_Promo,Exp_Sales,Exp_Net Billing Profit,Account,Sell Through Estimate Adj,Sell Through Estimate POS,Sell Through Estimate Inv,Final Quantity,Sell Through Estimate,SOP_Period,SOP_Half,SOP_Quarter,Usage ID,Account Factors::SAP Account,Promotion::LevelType
2019-09-01,1010,69327,zzz,123,TP1,9/30/2019,79.99,30.0,2,49.99,2303.4564,678.7653567,2669.376479,1830.0,1473.328634,44.81320091,4,36.0,146.66666666666666,61.0,61.0,36.0,206,H1,Q2,149760.0,4,4
2019-09-01,1010,69329,zzz,123,TP1,9/30/2019,79.99,23.0,1,56.99,11773.2216,3469.245156,13643.47978,92.0,5378.818824,11641.90611,2,184.0,175.0,4.0,4.0,184.0,206,H1,Q2,149761.0,2,2
2019-09-01,1010,69327,zzz,123,TP1,9/30/2019,79.99,30.0,2,49.99,6142.5504,1810.040951,7118.337276,0.0,2806.340256,6122.037972,2,96.0,0.0,2.0,0.0,96.0,206,H1,Q2,149762.0,2,2
2019-09-01,1010,69328,zzz,123,TP1,9/30/2019,79.99,27.0,1,52.99,10301.5689,3035.589512,11938.04481,0.0,6589.053059,8384.58126,1,161.0,3.0,0.0,0.0,161.0,206,H1,Q2,149763.0,1,1
2019-09-01,1010,69326,zzz,123,TP1,9/30/2019,79.99,36.0,2,43.99,24058.3224,7089.327059,27880.15433,0.0,15388.09907,19581.38232,1,376.0,6.0,0.0,0.0,376.0,206,H1,Q2,149764.0,1,1
2019-07-01,1010,70060,zzz,123,TP1,7/31/2019,79.99,29.0,1,50.99,7870.1427,2319.114969,9120.369635,3219.0,3595.623453,4624.861151,2,123.0,9.0,111.0,111.0,123.0,204,H1,Q2,150782.0,2,2
2019-08-01,1010,70061,zzz,123,TP1,8/31/2019,79.99,29.0,1,50.99,0.0,0.0,0.0,0.0,0.0,0.0,2,103.75,12.0,73.5,73.5,103.75,205,H1,Q2,150783.0,2,2
2019-09-01,1010,70062,zzz,123,TP1,9/30/2019,79.99,29.0,1,50.99,0.0,0.0,0.0,1044.0,0.0,-1044.0,2,84.5,15.0,36.0,36.0,84.5,206,H1,Q2,150784.0,2,2
2019-07-01,1010,70067,zzz,123,TP1,7/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,396.0,0.0,-396.0,2,65.25,31.0,18.0,18.0,65.25,204,H1,Q2,150789.0,2,2
2019-09-01,1010,70069,zzz,123,TP1,9/30/2019,79.99,22.0,1,57.99,2943.3054,867.3112891,3410.869945,2662.0,1344.704706,271.476528,2,46.0,44.0,121.0,121.0,46.0,206,H1,Q2,150790.0,2,2
2019-08-01,1010,70068,zzz,123,TP1,8/31/2019,79.99,22.0,1,57.99,2047.5168,603.3469837,2372.779092,704.0,935.446752,1336.679324,2,32.0,71.0,128.75,32.0,32.0,205,H1,Q2,150791.0,2,2
2019-07-01,1010,70067,zzz,123,TP1,7/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,21.333333333333336,98.0,136.5,72.0,54.66666666666667,204,H1,Q2,150822.0,2,2
2019-08-01,1010,70068,zzz,123,TP1,8/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,10.666666666666668,125.0,144.25,112.0,77.33333333333334,205,H1,Q2,150846.0,2,2
2019-09-01,1010,69328,zzz,123,TP1,9/30/2019,79.99,27.0,1,52.99,0.0,0.0,0.0,4104.0,0.0,-4104.0,1,0.0,152.0,152.0,152.0,100.0,206,H1,Q2,150876.0,1,1
2019-09-01,1010,69328,zzz,123,TP1,9/30/2019,79.99,27.0,1,52.99,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,139.33333333333334,101.33333333333334,0.0,100.0,206,H1,Q2,150886.0,1,1
2019-10-01,1010,71501,zzz,123,TP1,10/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,126.66666666666667,50.66666666666667,0.0,0.0,207,H2,Q3,151333.0,3,3
2019-10-01,1010,71502,zzz,123,TP1,10/31/2019,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,114.0,0.0,0.0,0.0,207,H2,Q3,151334.0,3,3
2019-10-01,1010,71501,zzz,123,TP1,10/31/2019,79.99,23.0,1,56.99,1023.7584,301.6734919,1186.389546,368.0,654.8127264,465.2503115,4,16.0,101.33333333333334,0.0,16.0,16.0,207,H2,Q3,151335.0,4,4
2019-10-01,1010,71502,zzz,123,TP1,10/31/2019,79.99,30.0,2,49.99,2303.4564,678.7653567,2669.376479,0.0,1473.328634,1874.813201,4,36.0,88.66666666666667,0.0,0.0,36.0,207,H2,Q3,151336.0,4,4
2019-10-01,1010,71503,zzz,123,TP1,10/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,76.0,0.0,0.0,0.0,207,H2,Q3,151337.0,2,2
2019-10-01,1010,71504,zzz,123,TP1,10/31/2019,79.99,29.0,2,50.99,447.8943,131.9821527,519.0454264,0.0,204.628977,446.3986021,2,7.0,63.33333333333334,0.0,0.0,7.0,207,H2,Q3,151338.0,2,2
2019-10-01,1010,71501,zzz,123,TP1,10/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,50.66666666666667,0.0,0.0,0.0,207,H2,Q3,151339.0,2,2
2019-10-01,1010,71502,zzz,123,TP1,10/31/2019,79.99,30.0,2,49.99,6142.5504,1810.040951,7118.337276,0.0,2806.340256,6122.037972,2,96.0,38.0,0.0,0.0,96.0,207,H2,Q3,151340.0,2,2
2019-10-01,1010,71505,zzz,123,TP1,10/31/2019,79.99,27.0,1,52.99,14076.678,4148.010513,16312.85626,0.0,9003.674988,11457.19178,1,220.0,25.333333333333343,0.0,0.0,220.0,207,H2,Q3,151341.0,1,1
2019-10-01,1010,71506,zzz,123,TP1,10/31/2019,79.99,36.0,2,43.99,32760.2688,9653.55174,37964.46547,0.0,20954.00724,26664.00997,1,512.0,12.666666666666686,0.0,0.0,512.0,207,H2,Q3,151342.0,1,1
2019-09-01,1010,69329,zzz,123,TP1,9/30/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,2,321.5,0.0,85.66666666666667,0.0,321.5,206,H1,Q2,152291.0,2,2
2019-10-01,1010,71501,zzz,123,TP1,10/31/2019,79.99,23.0,1,56.99,8382.0219,2469.951715,9713.564408,529.0,3829.485141,7825.030982,2,131.0,23.0,171.33333333333334,23.0,131.0,207,H2,Q3,152315.0,2,2
2019-06-01,1010,65434,zzz,123,TP1,6/30/2019,79.99,27.0,1,52.99,0.0,0.0,0.0,6939.0,0.0,-6939.0,1,0.0,257.0,257.0,257.0,0.0,203,H1,Q1,152357.0,1,1
2019-07-01,1010,70060,zzz,123,TP1,7/31/2019,79.99,29.0,1,50.99,0.0,0.0,0.0,0.0,0.0,0.0,2,7.125,128.5,247.36363636363637,128.5,7.125,204,H1,Q2,152369.0,2,2
2019-09-01,1010,70069,zzz,123,TP1,9/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,14.25,0.0,237.72727272727272,0.0,14.25,206,H1,Q2,152560.0,2,2
2019-09-01,1010,70069,zzz,123,TP1,9/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,21.375,0.0,228.0909090909091,0.0,21.375,206,H1,Q2,152613.0,2,2
2019-08-01,1010,68051,zzz,123,TP1,8/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,2,28.5,0.0,218.45454545454544,0.0,28.5,205,H1,Q2,152693.0,2,2
2019-08-01,1010,68051,zzz,123,TP1,8/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,2,35.625,0.0,208.8181818181818,0.0,35.625,205,H1,Q2,152746.0,2,2
2019-09-01,1010,70069,zzz,123,TP1,9/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,42.75,0.0,199.1818181818182,0.0,42.75,206,H1,Q2,152799.0,2,2
2019-09-01,1010,70069,zzz,123,TP1,9/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,49.875,0.0,189.54545454545456,0.0,49.875,206,H1,Q2,152852.0,2,2
2019-10-01,1010,71503,zzz,123,TP1,10/31/2019,79.99,22.0,1,57.99,3647.1393,1074.711815,4226.512758,264.0,1666.264527,3370.960046,2,57.0,12.0,179.9090909090909,12.0,57.0,207,H2,Q3,152903.0,2,2
2019-10-01,1010,71503,zzz,123,TP1,10/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,28.5,10.5,170.27272727272725,6.0,28.5,207,H2,Q3,152956.0,2,2
2019-08-01,1010,68051,zzz,123,TP1,8/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,9.0,160.63636363636363,0.0,0.0,205,H1,Q2,153172.0,3,3
2019-08-01,1010,68049,zzz,123,TP1,8/31/2019,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,7.5,151.0,0.0,0.0,205,H1,Q2,153173.0,3,3
2019-08-01,1010,68051,zzz,123,TP1,8/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,6.0,141.36363636363637,0.0,0.0,205,H1,Q2,153174.0,2,2
2019-08-01,1010,68049,zzz,123,TP1,8/31/2019,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,4.5,131.72727272727272,0.0,0.0,205,H1,Q2,153175.0,2,2
2019-09-01,1010,69329,zzz,123,TP1,9/30/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3.0,122.0909090909091,0.0,0.0,206,H1,Q2,153385.0,3,3
2019-09-01,1010,69327,zzz,123,TP1,9/30/2019,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1.5,112.45454545454544,0.0,0.0,206,H1,Q2,153386.0,3,3
2019-09-01,1010,69329,zzz,123,TP1,9/30/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,102.81818181818181,0.0,0.0,206,H1,Q2,153387.0,2,2
2019-09-01,1010,69327,zzz,123,TP1,9/30/2019,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,93.18181818181819,0.0,0.0,206,H1,Q2,153388.0,2,2
2019-10-01,1010,71501,zzz,123,TP1,10/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,13.0,83.54545454545453,0.0,0.0,207,H2,Q3,153581.0,3,3
2019-10-01,1010,71502,zzz,123,TP1,10/31/2019,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,26.0,73.9090909090909,0.0,0.0,207,H2,Q3,153582.0,3,3
2019-10-01,1010,71501,zzz,123,TP1,10/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,39.0,64.27272727272725,0.0,0.0,207,H2,Q3,153583.0,2,2
2019-10-01,1010,71502,zzz,123,TP1,10/31/2019,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,52.0,54.636363636363626,0.0,0.0,207,H2,Q3,153584.0,2,2
2019-11-01,1010,78517,zzz,123,TP1,11/30/2019,79.99,23.0,1,56.99,2175.4866,641.0561702,2521.077785,1035.0,993.912174,1133.221782,3,34.0,65.0,45.0,45.0,34.0,208,H2,Q3,153950.0,3,3
2019-11-01,1010,78518,zzz,123,TP1,11/30/2019,79.99,30.0,2,49.99,4990.8222,1470.658273,5783.649037,1560.0,2280.151458,3414.155852,3,78.0,151.0,52.0,52.0,78.0,208,H2,Q3,153951.0,3,3
2019-11-01,1010,78517,zzz,123,TP1,11/30/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,140.33333333333334,39.0,0.0,0.0,208,H2,Q3,153952.0,4,4
2019-11-01,1010,78518,zzz,123,TP1,11/30/2019,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,129.66666666666666,26.0,0.0,0.0,208,H2,Q3,153953.0,4,4
2019-11-01,1010,78519,zzz,123,TP1,11/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,119.0,13.0,0.0,0.0,208,H2,Q3,153954.0,2,2
2019-11-01,1010,78520,zzz,123,TP1,11/30/2019,79.99,29.0,2,50.99,1023.7584,301.6734919,1186.389546,0.0,467.723376,1020.339662,2,16.0,108.33333333333334,0.0,0.0,16.0,208,H2,Q3,153955.0,2,2
2019-11-01,1010,78517,zzz,123,TP1,11/30/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,97.66666666666667,9.5,0.0,0.0,208,H2,Q3,153956.0,2,2
2019-11-01,1010,78518,zzz,123,TP1,11/30/2019,79.99,30.0,2,49.99,13756.7535,4053.737547,15942.10953,570.0,6285.032865,13140.81421,2,215.0,87.0,19.0,19.0,215.0,208,H2,Q3,153957.0,2,2
2019-11-01,1010,78521,zzz,123,TP1,11/30/2019,79.99,27.0,1,52.99,12860.9649,3789.773242,14904.01867,0.0,8226.084875,10467.70704,1,201.0,58.0,0.0,0.0,201.0,208,H2,Q3,153958.0,1,1
2019-11-01,1010,78522,zzz,123,TP1,11/30/2019,79.99,36.0,2,43.99,29944.9332,8823.949637,34701.89422,0.0,19153.27225,24372.57161,1,468.0,29.0,0.0,0.0,468.0,208,H2,Q3,153959.0,1,1
2019-08-01,1010,68051,zzz,123,TP1,8/31/2019,79.99,23.0,1,56.99,2495.4111,735.3291364,2891.824519,0.0,1140.075729,2487.077926,3,39.0,0.0,27.666666666666668,0.0,39.0,205,H1,Q2,155032.0,3,3
2019-08-01,1010,68049,zzz,123,TP1,8/31/2019,79.99,30.0,2,49.99,5758.641,1696.913392,6673.441197,0.0,2630.94399,5739.410598,3,90.0,0.0,55.333333333333336,0.0,90.0,205,H1,Q2,155033.0,3,3
2019-09-01,1010,69329,zzz,123,TP1,9/30/2019,79.99,23.0,1,56.99,2495.4111,735.3291364,2891.824519,1909.0,1140.075729,578.0779259,3,39.0,70.0,83.0,83.0,39.0,206,H1,Q2,155142.0,3,3
2019-09-01,1010,69327,zzz,123,TP1,9/30/2019,79.99,30.0,2,49.99,5758.641,1696.913392,6673.441197,4380.0,2630.94399,1359.410598,3,90.0,241.0,146.0,146.0,90.0,206,H1,Q2,155143.0,3,3
2019-10-01,1010,71501,zzz,123,TP1,10/31/2019,79.99,23.0,1,56.99,1663.6074,490.2194243,1927.883012,1380.0,760.050486,278.0519506,3,26.0,60.0,73.0,60.0,26.0,207,H2,Q3,155251.0,3,3
2019-10-01,1010,71502,zzz,123,TP1,10/31/2019,79.99,30.0,2,49.99,3839.094,1131.275594,4448.960798,0.0,1753.96266,3826.273732,3,60.0,121.0,0.0,0.0,60.0,207,H2,Q3,155252.0,3,3
2019-10-01,1010,71501,zzz,123,TP1,10/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,100.5,10.5,0.0,0.0,207,H2,Q3,155291.0,2,2
2019-10-01,1010,71502,zzz,123,TP1,10/31/2019,79.99,30.0,2,49.99,8382.0219,2469.951715,9713.564408,630.0,3829.485141,7724.030982,2,131.0,80.0,21.0,21.0,131.0,207,H2,Q3,155292.0,2,2
2019-11-01,1010,78517,zzz,123,TP1,11/30/2019,79.99,23.0,1,56.99,13756.7535,4053.737547,15942.10953,552.0,6285.032865,13158.81421,2,215.0,87.0,24.0,24.0,215.0,208,H2,Q3,155418.0,2,2
2019-10-01,1010,71505,zzz,123,TP1,10/31/2019,79.99,27.0,1,52.99,12796.98,3770.918648,14829.86933,5940.0,8185.15908,4475.628894,1,200.0,220.0,220.0,220.0,200.0,207,H2,Q3,155442.0,1,1
2019-10-01,1010,71505,zzz,123,TP1,10/31/2019,79.99,27.0,1,52.99,12796.98,3770.918648,14829.86933,0.0,8185.15908,10415.62889,1,200.0,174.25,0.0,0.0,200.0,207,H2,Q3,155454.0,1,1
2019-09-01,1010,69326,zzz,123,TP1,9/30/2019,79.99,36.0,2,43.99,31992.45,9427.296621,37074.67331,8820.0,20462.8977,17219.07223,1,500.0,128.5,245.0,245.0,500.0,206,H1,Q2,155495.0,1,1
2019-09-01,1010,69326,zzz,123,TP1,9/30/2019,79.99,36.0,2,43.99,15996.225,4713.64831,18537.33666,0.0,10231.44885,13019.53612,1,250.0,82.75,0.0,0.0,250.0,206,H1,Q2,155496.0,1,1
2019-11-01,1010,78519,zzz,123,TP1,11/30/2019,79.99,22.0,1,57.99,5886.6108,1734.622578,6821.73989,814.0,2689.409412,5052.953056,2,92.0,37.0,4.875,37.0,92.0,208,H2,Q3,155536.0,2,2
2019-11-01,1010,78519,zzz,123,TP1,11/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,101.0,24.666666666666664,9.75,24.666666666666664,101.0,208,H2,Q3,155588.0,2,2
2019-11-01,1010,78519,zzz,123,TP1,11/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,110.0,12.333333333333332,14.625,12.333333333333332,110.0,208,H2,Q3,155639.0,2,2
2019-09-01,1010,70069,zzz,123,TP1,9/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,119.0,0.0,19.5,0.0,119.0,206,H1,Q2,155692.0,2,2
2019-09-01,1010,70069,zzz,123,TP1,9/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,128.0,0.0,24.375,0.0,128.0,206,H1,Q2,155745.0,2,2
2019-09-01,1010,69329,zzz,123,TP1,9/30/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,3,137.0,39.0,29.25,13.0,137.0,206,H1,Q2,155899.0,3,3
2019-09-01,1010,69327,zzz,123,TP1,9/30/2019,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,3,146.0,78.0,34.125,26.0,146.0,206,H1,Q2,155965.0,3,3
2019-12-01,1010,78805,zzz,123,TP1,12/31/2019,79.99,23.0,1,56.99,9917.6595,2922.461952,11493.14873,897.0,4531.070205,8987.540475,2,155.0,117.0,39.0,39.0,155.0,209,H2,Q3,156111.0,2,2
2019-11-01,1010,78521,zzz,123,TP1,11/30/2019,79.99,27.0,1,52.99,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,241.0,111.0,0.0,300.0,208,H2,Q3,156190.0,1,1
2019-11-01,1010,78522,zzz,123,TP1,11/30/2019,79.99,36.0,2,43.99,22394.715,6599.107635,25952.27132,6588.0,14324.02839,11639.35056,1,350.0,365.0,183.0,183.0,350.0,208,H2,Q3,156206.0,1,1
2019-11-01,1010,78520,zzz,123,TP1,11/30/2019,79.99,29.0,2,50.99,0.0,0.0,0.0,0.0,0.0,0.0,2,200.5,182.5,0.0,0.0,200.5,208,H2,Q3,156227.0,2,2
2019-12-01,1010,78805,zzz,123,TP1,12/31/2019,79.99,23.0,1,56.99,3263.2299,961.5842553,3781.616678,0.0,1490.868261,3252.332672,3,51.0,0.0,95.5,0.0,51.0,209,H2,Q3,156682.0,3,3
2019-12-01,1010,78806,zzz,123,TP1,12/31/2019,79.99,30.0,2,49.99,7614.2031,2243.696596,8823.772249,5730.0,3478.692609,1858.776236,3,119.0,184.0,191.0,191.0,119.0,209,H2,Q3,156683.0,3,3
2019-12-01,1010,78805,zzz,123,TP1,12/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,174.75,143.5,0.0,0.0,209,H2,Q3,156684.0,4,4
2019-12-01,1010,78806,zzz,123,TP1,12/31/2019,79.99,30.0,2,49.99,6142.5504,1810.040951,7118.337276,2880.0,3928.876358,2119.501869,4,96.0,165.5,96.0,96.0,0.0,209,H2,Q3,156685.0,4,4
2019-12-01,1010,78807,zzz,123,TP1,12/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,156.25,76.8,0.0,0.0,209,H2,Q3,156686.0,2,2
2019-12-01,1010,78808,zzz,123,TP1,12/31/2019,79.99,29.0,2,50.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,147.0,57.6,0.0,0.0,209,H2,Q3,156687.0,2,2
2019-12-01,1010,78805,zzz,123,TP1,12/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,137.75,38.400000000000006,0.0,0.0,209,H2,Q3,156688.0,2,2
2019-12-01,1010,78806,zzz,123,TP1,12/31/2019,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,128.5,19.200000000000003,0.0,0.0,209,H2,Q3,156689.0,2,2
2019-12-01,1010,78809,zzz,123,TP1,12/31/2019,79.99,27.0,1,52.99,9917.6595,2922.461952,11493.14873,0.0,6343.498287,8072.112393,1,155.0,119.25,0.0,0.0,155.0,209,H2,Q3,156690.0,1,1
2019-12-01,1010,78810,zzz,123,TP1,12/31/2019,79.99,36.0,2,43.99,23098.5489,6806.50816,26767.91413,0.0,14774.21214,18800.21015,1,361.0,110.0,0.0,0.0,361.0,209,H2,Q3,156691.0,1,1
2019-12-01,1010,78810,zzz,123,TP1,12/31/2019,79.99,36.0,2,43.99,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.75,320.5,0.0,250.0,209,H2,Q3,157815.0,1,1
2019-12-01,1010,78810,zzz,123,TP1,12/31/2019,79.99,36.0,2,43.99,15996.225,4713.64831,18537.33666,23076.0,10231.44885,-10056.46388,1,250.0,91.5,641.0,641.0,250.0,209,H2,Q3,157841.0,1,1
2019-10-01,1010,80407,zzz,123,TP1,10/31/2019,79.99,20.0,1,59.99,0.0,0.0,0.0,0.0,0.0,0.0,1,233.36363636363637,82.25,357.0,357.0,233.36363636363637,207,H2,Q3,157886.0,1,1
2019-10-01,1010,80407,zzz,123,TP1,10/31/2019,79.99,20.0,1,59.99,0.0,0.0,0.0,1460.0,0.0,-1460.0,1,216.72727272727272,73.0,73.0,73.0,216.72727272727272,207,H2,Q3,157897.0,1,1
2019-08-01,1010,70068,zzz,123,TP1,8/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,200.0909090909091,70.55555555555556,76.22222222222223,76.22222222222223,200.0909090909091,205,H1,Q2,157906.0,2,2
2019-08-01,1010,70068,zzz,123,TP1,8/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,183.45454545454544,68.11111111111111,79.44444444444444,79.44444444444444,183.45454545454544,205,H1,Q2,157910.0,2,2
2019-07-01,1010,70060,zzz,123,TP1,7/31/2019,79.99,29.0,1,50.99,0.0,0.0,0.0,0.0,0.0,0.0,2,166.8181818181818,65.66666666666667,82.66666666666667,82.66666666666667,166.8181818181818,204,H1,Q2,157962.0,2,2
2019-07-01,1010,70067,zzz,123,TP1,7/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,150.1818181818182,63.22222222222222,85.88888888888889,85.88888888888889,150.1818181818182,204,H1,Q2,158014.0,2,2
2019-06-01,1010,65435,zzz,123,TP1,6/30/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,133.54545454545456,60.77777777777778,89.11111111111111,89.11111111111111,133.54545454545456,203,H1,Q1,158034.0,2,2
2019-07-01,1010,70067,zzz,123,TP1,7/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,116.9090909090909,58.33333333333333,92.33333333333334,92.33333333333334,116.9090909090909,204,H1,Q2,158057.0,2,2
2019-10-01,1010,71501,zzz,123,TP1,10/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,3,100.27272727272728,55.888888888888886,95.55555555555556,95.55555555555556,100.27272727272728,207,H2,Q3,158776.0,3,3
2019-10-01,1010,71501,zzz,123,TP1,10/31/2019,79.99,23.0,1,56.99,0.0,0.0,0.0,0.0,0.0,0.0,3,83.63636363636363,53.44444444444444,98.77777777777777,98.77777777777777,83.63636363636363,207,H2,Q3,158825.0,3,3
2019-12-01,1010,78807,zzz,123,TP1,12/31/2019,79.99,22.0,1,57.99,4286.9883,1263.257747,4968.006224,2244.0,1958.591637,2028.672334,2,67.0,51.0,102.0,102.0,67.0,209,H2,Q3,158977.0,2,2
2019-12-01,1010,78807,zzz,123,TP1,12/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,70.28571428571429,67.85714285714286,111.28571428571429,111.28571428571429,70.28571428571429,209,H2,Q3,159029.0,2,2
2019-12-01,1010,78807,zzz,123,TP1,12/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,73.57142857142857,84.71428571428572,120.57142857142857,120.57142857142857,73.57142857142857,209,H2,Q3,159080.0,2,2
2019-12-01,1010,78807,zzz,123,TP1,12/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,76.85714285714286,101.57142857142857,129.85714285714286,129.85714285714286,76.85714285714286,209,H2,Q3,159105.0,2,2
2019-12-01,1010,78807,zzz,123,TP1,12/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,80.14285714285714,118.42857142857143,139.14285714285714,139.14285714285714,80.14285714285714,209,H2,Q3,159157.0,2,2
2019-10-01,1010,71503,zzz,123,TP1,10/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,83.42857142857143,135.28571428571428,148.42857142857144,148.42857142857144,83.42857142857143,207,H2,Q3,159238.0,2,2
2019-10-01,1010,71503,zzz,123,TP1,10/31/2019,79.99,22.0,1,57.99,0.0,0.0,0.0,0.0,0.0,0.0,2,86.71428571428572,152.14285714285714,157.71428571428572,157.71428571428572,86.71428571428572,207,H2,Q3,159291.0,2,2
2020-01-01,1010,80678,zzz,123,TP1,1/31/2020,79.99,30.0,2,49.99,5758.641,1696.913392,6673.441197,5010.0,2630.94399,729.4105983,3,90.0,169.0,167.0,167.0,90.0,210,H2,Q1,159688.0,3,3
2020-01-01,1010,80679,zzz,123,TP1,1/31/2020,79.99,23.0,1,56.99,2495.4111,735.3291364,2891.824519,0.0,1140.075729,2487.077926,3,39.0,73.0,0.0,0.0,39.0,210,H2,Q1,159689.0,3,3
2020-01-01,1010,80678,zzz,123,TP1,1/31/2020,79.99,30.0,2,49.99,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,71.66666666666667,16.5,0.0,0.0,210,H2,Q1,159690.0,4,4
2020-01-01,1010,80679,zzz,123,TP1,1/31/2020,79.99,23.0,1,56.99,0.0,0.0,0.0,759.0,0.0,-759.0,4,0.0,70.33333333333333,33.0,33.0,0.0,210,H2,Q1,159691.0,4,4
2020-01-01,1010,80678,zzz,123,TP1,1/31/2020,79.99,30.0,2,49.99,9917.6595,2922.461952,11493.14873,0.0,4531.070205,9884.540475,2,155.0,69.0,0.0,0.0,155.0,210,H2,Q1,159692.0,2,2
